date,cash,positions_value,total_value,daily_return,total_return,position_count
2023-05-09,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-10,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-11,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-12,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-15,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-16,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-17,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-18,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-19,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-22,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-23,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-24,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-25,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-26,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-29,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-30,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-05-31,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-01,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-02,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-05,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-06,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-07,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-08,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-09,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-12,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-13,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-14,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-15,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-16,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-19,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-20,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-21,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-22,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-23,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-26,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-27,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-28,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-29,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
2023-06-30,15771884.148476582,0.0,15771884.148476582,0.0,0.5771884148476581,0
