date,ticker,type,price,shares,amount,commission,reason
2010-06-28,4151,SELL,651.3300729370117,3000,1952915.5241906887,1074.6946203460693,Window filled (reached pre-ex price 646)
2010-06-28,7532,BUY,272.4977039794922,3600,981541.7343261719,550.0,Add position on ex-dividend drop (1.1%)
2010-06-28,2503,SELL,789.3085278320312,2400,1893298.5795401367,1041.8872567382814,Window filled (reached pre-ex price 781)
2010-06-28,8804,BUY,435.7350260009766,2200,959167.0572021485,550.0,Add position on ex-dividend drop (2.0%)
2010-06-28,5301,BUY,325.38243713378904,3000,976697.3114013671,550.0,Add position on ex-dividend drop (0.7%)
2010-06-28,5015,BUY,143.77135903930665,6900,992572.3773712158,550.0,Add position on ex-dividend drop (3.3%)
2010-07-02,8804,SELL,396.45263708496094,6600,2615487.404760742,1100.0,Stop loss triggered (-10.1%)
2010-07-14,5301,SELL,334.88634967041014,9000,3012877.1470336914,1100.0,Window filled (reached pre-ex price 327)
2010-07-26,7532,SELL,262.8438338012695,10800,2837613.4050537106,1100.0,Max holding period reached (20 days)
2010-07-26,5201,SELL,2604.211802734375,600,1561667.6917457227,859.3898949023437,Max holding period reached (20 days)
2010-07-26,5015,SELL,142.2553549194336,20300,2886683.704864502,1100.0,Max holding period reached (20 days)
2010-07-27,1928,BUY,470.65973648071287,2100,988935.4466094971,550.0,Entry 3 days before record date
2010-07-28,1928,SELL,475.6091801452637,4200,1996459.8994039719,1098.6572061355591,Window filled (reached pre-ex price 471)
2010-08-17,8905,BUY,1343.9826232910154,700,941337.8363037108,550.0,Entry 3 days before record date
2010-08-17,8570,BUY,608.8140206909179,1600,974652.4331054686,550.0,Entry 3 days before record date
2010-08-18,8905,SELL,1378.1064581298829,1400,1928287.899409076,1061.1419727600098,Window filled (reached pre-ex price 1344)
2010-08-18,8570,BUY,600.2053388671875,1600,960878.5421875,550.0,Add position on ex-dividend drop (1.1%)
2010-08-19,8570,SELL,609.4996875,4800,2924498.5000000005,1100.0,Window filled (reached pre-ex price 606)
2010-08-26,3382,BUY,490.96102478027336,2000,982472.0495605468,550.0,Entry 3 days before record date
2010-08-26,9983,BUY,3468.320511474609,200,694214.1022949218,550.0,Entry 3 days before record date
2010-08-26,3141,BUY,190.3888433074951,5200,990571.9851989746,550.0,Entry 3 days before record date
2010-08-27,3382,SELL,490.5464779663086,4000,1961106.7096137085,1079.2022515258789,Window filled (reached pre-ex price 491)
2010-08-27,9983,BUY,3441.9918251953127,200,688948.3650390626,550.0,Add position on ex-dividend drop (0.5%)
2010-08-27,3141,BUY,188.41511004638673,5200,980308.572241211,550.0,Add position on ex-dividend drop (0.7%)
2010-08-30,9983,SELL,3491.8982041015624,600,2094038.9224609374,1100.0,Window filled (reached pre-ex price 3451)
2010-09-13,6861,BUY,4065.649720458984,200,813679.9440917969,550.0,Entry 3 days before record date
2010-09-14,6861,BUY,4014.3911748046876,200,803428.2349609375,550.0,Add position on ex-dividend drop (1.0%)
2010-09-16,6861,SELL,4048.2366665039062,600,2427841.999902344,1100.0,Window filled (reached pre-ex price 4045)
2010-09-17,3141,SELL,192.10356356811522,15600,2995715.5916625974,1100.0,Window filled (reached pre-ex price 189)
2010-09-27,6971,BUY,757.7148550415038,1300,985579.311553955,550.0,Entry 3 days before record date
2010-09-27,6954,BUY,1623.3331201171873,600,974549.8720703124,550.0,Entry 3 days before record date
2010-09-27,6857,BUY,356.9799993896484,2800,1000093.9982910155,550.0,Entry 3 days before record date
2010-09-27,6762,BUY,297.1706913757324,3300,981213.281539917,550.0,Entry 3 days before record date
2010-09-27,6724,BUY,398.0226008605957,2500,995606.5021514891,550.0,Entry 3 days before record date
2010-09-27,6753,BUY,7652.165200195312,100,765766.5200195311,550.0,Entry 3 days before record date
2010-09-27,6503,BUY,529.4412258911133,1800,953544.2066040039,550.0,Entry 3 days before record date
2010-09-27,6479,BUY,353.2227200317382,2800,989573.6160888671,550.0,Entry 3 days before record date
2010-09-27,6902,BUY,444.82229919433587,2200,979159.058227539,550.0,Entry 3 days before record date
2010-09-27,6981,BUY,370.72029510498044,2700,1001495.316421678,550.519638230896,Entry 3 days before record date
2010-09-28,6971,BUY,746.1494154052734,1300,970544.2400268555,550.0,Add position on ex-dividend drop (1.2%)
2010-09-28,6954,SELL,1644.2540185546875,1200,1972019.614613379,1085.2076522460939,Window filled (reached pre-ex price 1623)
2010-09-28,6857,BUY,349.9687430419922,2800,980462.4805175781,550.0,Add position on ex-dividend drop (1.7%)
2010-09-28,6762,BUY,286.28630401611326,3400,973923.433654785,550.0,Add position on ex-dividend drop (3.4%)
2010-09-28,6724,SELL,399.58034591674806,5000,1996802.8836324692,1098.8459512710572,Window filled (reached pre-ex price 398)
2010-09-28,6753,SELL,7656.051791992188,200,1530368.1927013183,842.1656971191406,Window filled (reached pre-ex price 7652)
2010-09-28,6503,BUY,524.9240954589844,1800,945413.371826172,550.0,Add position on ex-dividend drop (0.6%)
2010-09-28,6479,BUY,348.9595264892578,2800,977636.6741699219,550.0,Add position on ex-dividend drop (0.9%)
2010-09-29,6503,SELL,528.5474130249023,5400,2853056.0303344727,1100.0,Window filled (reached pre-ex price 527)
2010-09-29,6479,SELL,349.7082179260254,8400,2936449.0305786133,1100.0,Window filled (reached pre-ex price 351)
2010-09-29,6902,SELL,444.97652252197264,4400,1956819.8559121764,1076.843184503174,Window filled (reached pre-ex price 443)
2010-09-29,6981,SELL,378.05102127075196,5400,2040375.5148620605,1100.0,Window filled (reached pre-ex price 369)
2010-10-05,6971,SELL,772.8235698242188,3900,3012911.9223144534,1100.0,Window filled (reached pre-ex price 754)
2010-10-06,6857,SELL,360.6196310424805,8400,3028104.900756836,1100.0,Window filled (reached pre-ex price 355)
2010-10-26,6762,SELL,277.29823498535154,10000,2771882.3498535156,1100.0,Max holding period reached (20 days)
2010-11-10,3391,BUY,1372.0710974121093,700,960999.7681884766,550.0,Entry 3 days before record date
2010-11-12,3391,SELL,1364.6041186523437,1400,1909395.020941919,1050.7451713623047,Window filled (reached pre-ex price 1365)
2010-11-25,1377,BUY,893.350965270996,1100,983236.0617980956,550.0,Entry 3 days before record date
2010-11-29,1377,SELL,889.6464017333984,2200,1956145.6116673793,1076.4721460974122,Window filled (reached pre-ex price 889)
2010-12-27,7751,BUY,2515.996153564453,300,755348.8460693358,550.0,Entry 3 days before record date
2010-12-27,7267,BUY,699.6762277221679,1400,980096.7188110352,550.0,Entry 3 days before record date
2010-12-27,4704,BUY,1745.0212976074217,500,873060.6488037108,550.0,Entry 3 days before record date
2010-12-27,4755,BUY,654.2500927734375,1500,981925.1391601562,550.0,Entry 3 days before record date
2010-12-27,4519,BUY,402.67771865844725,2400,966976.5247802734,550.0,Entry 3 days before record date
2010-12-27,4151,BUY,657.8761038208007,1500,987364.155731201,550.0,Entry 3 days before record date
2010-12-27,7532,BUY,283.18828536987303,3500,991708.9987945555,550.0,Entry 3 days before record date
2010-12-27,2502,BUY,439.8180935668945,2200,968149.8058471679,550.0,Entry 3 days before record date
2010-12-27,2503,BUY,791.0874920654296,1200,949854.9904785155,550.0,Entry 3 days before record date
2010-12-27,2212,BUY,858.7246545410155,1100,945147.1199951171,550.0,Entry 3 days before record date
2010-12-28,7751,BUY,2502.576216796875,300,751322.8650390626,550.0,Add position on ex-dividend drop (0.2%)
2010-12-28,7267,BUY,693.3340345458985,1400,971217.6483642579,550.0,Add position on ex-dividend drop (0.6%)
2010-12-28,4704,BUY,1735.9686694335937,500,868534.3347167969,550.0,Add position on ex-dividend drop (0.2%)
2010-12-28,4151,BUY,651.2658742675782,1500,977448.8114013673,550.0,Add position on ex-dividend drop (0.7%)
2010-12-28,7532,BUY,279.84326788330077,3500,980001.4375915527,550.0,Add position on ex-dividend drop (0.9%)
2010-12-28,2503,BUY,788.3815993652344,1200,946607.9192382812,550.0,Add position on ex-dividend drop (0.0%)
2010-12-28,2212,SELL,857.1062026977539,2200,1884596.5474297942,1037.0985052642823,Window filled (reached pre-ex price 859)
2010-12-29,4755,SELL,648.6911730957031,3000,1945003.1788515016,1070.3404356079102,Window filled (reached pre-ex price 651)
2010-12-29,4519,SELL,402.1215008544922,4800,1929121.6033393065,1061.6007622558595,Window filled (reached pre-ex price 401)
2010-12-29,7532,SELL,281.7243449401855,10500,2957005.621871948,1100.0,Window filled (reached pre-ex price 282)
2010-12-29,2502,SELL,438.60215194702147,4400,1928788.0513591827,1061.4172077117921,Window filled (reached pre-ex price 438)
2010-12-29,2503,SELL,789.0327529907227,3600,2839417.9107666016,1100.0,Window filled (reached pre-ex price 787)
2011-01-04,7751,SELL,2498.471802246094,900,2247524.6220214847,1100.0,Window filled (reached pre-ex price 2503)
2011-01-06,4704,SELL,1739.24695703125,1500,2607770.435546875,1100.0,Window filled (reached pre-ex price 1736)
2011-01-06,4151,SELL,657.1502896728516,4500,2956076.303527832,1100.0,Window filled (reached pre-ex price 655)
2011-01-12,7267,SELL,701.1577404785156,4200,2943762.5100097656,1100.0,Window filled (reached pre-ex price 696)
2011-01-26,1928,BUY,499.2399453735351,2000,999029.8907470702,550.0,Entry 3 days before record date
2011-01-27,1928,BUY,495.30075805664063,2000,991151.5161132812,550.0,Add position on ex-dividend drop (0.5%)
2011-02-02,1928,SELL,496.9822540283203,6000,2980793.524169922,1100.0,Window filled (reached pre-ex price 497)
2011-02-15,8905,BUY,1522.6699548339843,600,914151.9729003906,550.0,Entry 3 days before record date
2011-02-15,8570,BUY,831.6457196044921,1200,998524.8635253905,550.0,Entry 3 days before record date
2011-02-16,8905,BUY,1506.2865893554688,600,904321.9536132812,550.0,Add position on ex-dividend drop (0.8%)
2011-02-16,8570,SELL,856.1222555541992,2400,2053593.4133300781,1100.0,Window filled (reached pre-ex price 832)
2011-02-17,8905,SELL,1531.7224578857422,1800,2756000.424194336,1100.0,Window filled (reached pre-ex price 1515)
2011-02-23,3382,BUY,565.7215173339844,1700,962276.5794677734,550.0,Entry 3 days before record date
2011-02-23,8267,BUY,861.9358822631835,1100,948679.470489502,550.0,Entry 3 days before record date
2011-02-23,9983,BUY,3726.1511022949217,200,745780.2204589844,550.0,Entry 3 days before record date
2011-02-23,3141,BUY,202.686138381958,4900,993712.0780715941,550.0,Entry 3 days before record date
2011-02-24,3382,SELL,568.3957540893555,3400,1931482.6638436615,1062.9000601470948,Window filled (reached pre-ex price 566)
2011-02-24,8267,BUY,843.7830135498047,1100,928711.3149047851,550.0,Add position on ex-dividend drop (1.8%)
2011-02-24,9983,BUY,3690.15268359375,200,738580.53671875,550.0,Add position on ex-dividend drop (0.7%)
2011-02-25,9983,SELL,3728.303624267578,600,2235882.174560547,1100.0,Window filled (reached pre-ex price 3708)
2011-02-25,3141,SELL,204.2119987487793,9800,2000177.587738037,1100.0,Window filled (reached pre-ex price 202)
2011-03-14,8267,SELL,758.7416217041016,3300,2502747.351623535,1100.0,Stop loss triggered (-11.2%)
2011-03-15,6861,BUY,4032.9609667968743,200,807142.1933593749,550.0,Entry 3 days before record date
2011-03-16,6861,SELL,4486.522531738281,400,1793621.9777383301,987.0349569824219,Window filled (reached pre-ex price 4033)
2011-03-28,6758,BUY,494.6149763488769,2000,989779.9526977538,550.0,Entry 3 days before record date
2011-03-28,6971,BUY,741.8513250732422,1300,964956.7225952148,550.0,Entry 3 days before record date
2011-03-28,6954,BUY,1840.7349114990232,500,920917.4557495116,550.0,Entry 3 days before record date
2011-03-28,6857,BUY,279.6617376708984,3500,979366.0818481444,550.0,Entry 3 days before record date
2011-03-28,6724,BUY,411.46484390258786,2400,988065.6253662108,550.0,Entry 3 days before record date
2011-03-28,6753,BUY,6861.799929199218,100,686729.9929199219,550.0,Entry 3 days before record date
2011-03-28,6503,BUY,703.9580282592773,1400,986091.2395629882,550.0,Entry 3 days before record date
2011-03-28,6479,BUY,362.8780870056152,2700,980320.8349151611,550.0,Entry 3 days before record date
2011-03-28,6902,BUY,465.8180520629882,2100,978767.9093322753,550.0,Entry 3 days before record date
2011-03-28,6981,BUY,489.727562713623,2000,980005.125427246,550.0,Entry 3 days before record date
2011-03-29,6758,SELL,494.5194332885742,4000,1976989.790401062,1087.9427532348634,Window filled (reached pre-ex price 495)
2011-03-29,6971,SELL,750.3150219726563,2600,1949746.1066474854,1072.9504814208985,Window filled (reached pre-ex price 742)
2011-03-29,6954,SELL,1832.8604467773437,1000,1831852.3735316163,1008.0732457275391,Window filled (reached pre-ex price 1841)
2011-03-29,6857,SELL,285.25694717407225,7000,1995700.3909718858,1098.2392466201784,Window filled (reached pre-ex price 280)
2011-03-29,6753,SELL,7206.339970703125,200,1440475.2967438477,792.6973967773438,Window filled (reached pre-ex price 6862)
2011-03-29,6479,BUY,357.7478811035156,2700,966469.2789794921,550.0,Add position on ex-dividend drop (1.1%)
2011-03-29,6902,SELL,469.53918823242185,4200,1970979.955051355,1084.6355248168945,Window filled (reached pre-ex price 466)
2011-03-29,6981,BUY,484.82122265625003,2000,970192.4453125,550.0,Add position on ex-dividend drop (0.7%)
2011-03-30,6724,SELL,430.60219161987305,4800,2065790.5197753906,1100.0,Window filled (reached pre-ex price 409)
2011-03-30,6503,SELL,713.8448468017579,2800,1997666.2499808471,1099.321064074707,Window filled (reached pre-ex price 700)
2011-03-30,6479,SELL,371.3233236694336,8100,3006618.921722412,1100.0,Window filled (reached pre-ex price 361)
2011-03-30,6981,SELL,503.667311706543,6000,3020903.870239258,1100.0,Window filled (reached pre-ex price 487)
2011-05-10,3391,BUY,1487.6464654541014,600,893137.8792724608,550.0,Entry 3 days before record date
2011-05-11,3391,SELL,1482.2306817626952,1200,1777698.5458652708,978.2722499633788,Window filled (reached pre-ex price 1488)
2011-05-26,1377,BUY,981.2493301391601,1000,981799.33013916,550.0,Entry 3 days before record date
2011-05-27,1377,BUY,970.6703759765625,1000,971220.3759765625,550.0,Add position on ex-dividend drop (0.8%)
2011-06-23,1377,SELL,971.8748647460937,3000,2914524.5942382812,1100.0,Max holding period reached (20 days)
2011-06-27,7751,BUY,2231.5019018554685,400,893150.7607421874,550.0,Entry 3 days before record date
2011-06-27,7267,BUY,647.408498840332,1500,971662.7482604979,550.0,Entry 3 days before record date
2011-06-27,4519,BUY,351.4716989135742,2800,984670.7569580077,550.0,Entry 3 days before record date
2011-06-27,4151,BUY,598.8459100341796,1600,958703.4560546874,550.0,Entry 3 days before record date
2011-06-27,7532,BUY,308.3732455444336,3200,987344.3857421875,550.0,Entry 3 days before record date
2011-06-27,2502,BUY,448.0065678405761,2200,986164.4492492675,550.0,Entry 3 days before record date
2011-06-27,2503,BUY,756.8727136230468,1300,984484.5277099608,550.0,Entry 3 days before record date
2011-06-27,5201,BUY,2815.998713378906,300,845349.6140136718,550.0,Entry 3 days before record date
2011-06-27,5301,BUY,323.8248445129394,3100,1004409.1393500067,552.1213598945617,Entry 3 days before record date
2011-06-27,5015,BUY,164.3102465057373,6100,1002843.7645620243,551.2608770267487,Entry 3 days before record date
2011-06-28,7751,SELL,2230.168367919922,800,1783153.4202540528,981.2740818847657,Window filled (reached pre-ex price 2232)
2011-06-28,7267,SELL,648.4320989990234,3000,1944226.3840337219,1069.9129633483888,Window filled (reached pre-ex price 647)
2011-06-28,4519,SELL,351.7479557800293,5600,1968705.1686643616,1083.3837038024903,Window filled (reached pre-ex price 351)
2011-06-28,4151,SELL,596.7826473999023,3200,1908654.1342202637,1050.3374594238282,Window filled (reached pre-ex price 599)
2011-06-28,7532,SELL,307.3492691040039,6400,1965953.452838379,1081.869427246094,Window filled (reached pre-ex price 308)
2011-06-28,2503,SELL,763.5456555175781,2600,1984126.834058313,1091.8702873901368,Window filled (reached pre-ex price 757)
2011-06-28,5201,SELL,2812.9271875,600,1686828.046528125,928.2659718750001,Window filled (reached pre-ex price 2816)
2011-06-28,5301,SELL,323.5239099121094,6200,2004748.2414550781,1100.0,Window filled (reached pre-ex price 324)
2011-06-29,2502,SELL,448.9460466003418,4400,1974276.155608731,1086.4494327728273,Window filled (reached pre-ex price 446)
2011-06-29,5015,SELL,162.92142692565918,12200,1986548.2057183709,1093.202774671173,Window filled (reached pre-ex price 163)
2011-07-26,1928,BUY,466.6940226745605,2100,980607.447616577,550.0,Entry 3 days before record date
2011-07-27,1928,BUY,460.9581926879883,2100,968562.2046447754,550.0,Add position on ex-dividend drop (0.9%)
2011-08-09,1928,SELL,411.53782373046874,6300,2591588.289501953,1100.0,Stop loss triggered (-11.3%)
2011-08-16,8905,BUY,1239.0904101562498,800,991822.3281249999,550.0,Entry 3 days before record date
2011-08-16,8570,BUY,731.0808828735351,1300,950955.1477355956,550.0,Entry 3 days before record date
2011-08-17,8905,BUY,1231.8900146484375,800,986062.01171875,550.0,Add position on ex-dividend drop (0.3%)
2011-08-17,8570,SELL,731.1108053588868,2600,1899842.6054814423,1045.488451663208,Window filled (reached pre-ex price 731)
2011-08-26,3382,BUY,513.6093969726562,1900,976407.8542480468,550.0,Entry 3 days before record date
2011-08-26,9983,BUY,4170.0779033203125,200,834565.5806640625,550.0,Entry 3 days before record date
2011-08-26,3141,BUY,209.65599334716796,4700,985933.1687316895,550.0,Entry 3 days before record date
2011-08-29,3382,SELL,513.5950845336914,3800,1950587.907501352,1073.413726675415,Window filled (reached pre-ex price 514)
2011-08-29,9983,SELL,4210.522746582031,400,1683282.7836285643,926.3150042480468,Window filled (reached pre-ex price 4170)
2011-08-29,3141,BUY,206.17984716796875,4700,969595.281689453,550.0,Add position on ex-dividend drop (1.7%)
2011-09-13,8905,SELL,1180.9346669921874,2400,2833143.20078125,1100.0,Max holding period reached (20 days)
2011-09-14,6861,BUY,4208.583244628906,200,842266.6489257812,550.0,Entry 3 days before record date
2011-09-15,6861,SELL,4307.0207421875,400,1721860.7523117187,947.54456328125,Window filled (reached pre-ex price 4209)
2011-09-26,3141,SELL,187.17982177734376,14100,2638135.487060547,1100.0,Stop loss triggered (-10.1%)
2011-09-27,6971,BUY,622.2889581298828,1600,996212.3330078124,550.0,Entry 3 days before record date
2011-09-27,6954,BUY,1656.0051892089841,600,994153.1135253905,550.0,Entry 3 days before record date
2011-09-27,6857,BUY,175.0207745361328,5700,998168.4148559569,550.0,Entry 3 days before record date
2011-09-27,6724,BUY,315.9520889282226,3100,980001.4756774901,550.0,Entry 3 days before record date
2011-09-27,6753,BUY,5529.323525390624,100,553482.3525390624,550.0,Entry 3 days before record date
2011-09-27,6503,BUY,506.64203659057614,1900,963169.8695220946,550.0,Entry 3 days before record date
2011-09-27,6479,BUY,220.8116851043701,4500,994202.5829696654,550.0,Entry 3 days before record date
2011-09-27,6902,BUY,447.50130752563473,2200,985052.8765563964,550.0,Entry 3 days before record date
2011-09-27,6981,BUY,367.9435102844238,2700,993997.4777679442,550.0,Entry 3 days before record date
2011-09-27,7203,BUY,365.0088661193847,2700,986073.9385223388,550.0,Entry 3 days before record date
2011-09-28,6971,BUY,606.2230264892578,1600,970506.8423828124,550.0,Add position on ex-dividend drop (2.3%)
2011-09-28,6954,SELL,1652.4143060302733,1200,1981806.573794348,1090.5934419799803,Window filled (reached pre-ex price 1656)
2011-09-28,6857,BUY,171.6004045715332,5800,995832.3465148925,550.0,Add position on ex-dividend drop (1.7%)
2011-09-28,6724,SELL,319.442551574707,6200,1979454.5206623136,1089.2991008697509,Window filled (reached pre-ex price 316)
2011-09-28,6753,SELL,5610.032514648437,200,1121389.3993530762,617.1035766113282,Window filled (reached pre-ex price 5529)
2011-09-28,6503,SELL,505.3055940246582,3800,1919105.1686021897,1056.0886915115357,Window filled (reached pre-ex price 507)
2011-09-28,6479,BUY,215.24207913208008,4600,990663.5640075684,550.0,Add position on ex-dividend drop (2.2%)
2011-09-28,6902,SELL,454.53296188354494,4400,1998845.0625198395,1099.9697677581787,Window filled (reached pre-ex price 448)
2011-09-28,6981,BUY,359.0028579711914,2700,969857.7165222168,550.0,Add position on ex-dividend drop (2.1%)
2011-09-28,7203,SELL,366.5784599304199,5400,1978434.9455982742,1088.7380259933473,Window filled (reached pre-ex price 365)
2011-09-29,6857,SELL,176.15699478149415,17200,3028800.310241699,1100.0,Window filled (reached pre-ex price 174)
2011-09-29,6981,SELL,366.44552200317383,8100,2967108.728225708,1100.0,Window filled (reached pre-ex price 366)
2011-10-05,6479,SELL,192.37398721313477,13600,2615186.226098633,1100.0,Stop loss triggered (-12.0%)
2011-10-06,6971,SELL,618.8980899658203,4800,2969610.8318359377,1100.0,Window filled (reached pre-ex price 619)
2011-11-10,3391,BUY,1599.8325347900388,600,960449.5208740233,550.0,Entry 3 days before record date
2011-11-11,3391,BUY,1586.1124262695312,600,952217.4557617187,550.0,Add position on ex-dividend drop (0.6%)
2011-11-14,3391,SELL,1591.6590573730468,1800,2863886.303271484,1100.0,Window filled (reached pre-ex price 1592)
2011-11-15,8570,BUY,791.445535583496,1200,950284.6427001953,550.0,Entry 3 days before record date
2011-11-16,8570,BUY,782.3670307617188,1200,939390.4369140625,550.0,Add position on ex-dividend drop (0.9%)
2011-11-25,1377,BUY,913.7221732177734,1000,914272.1732177734,550.0,Entry 3 days before record date
2011-11-28,1377,SELL,920.9700930786133,2000,1840927.1190548402,1013.0671023864746,Window filled (reached pre-ex price 914)
2011-12-05,8570,SELL,788.6082823486328,3600,2837889.816455078,1100.0,Window filled (reached pre-ex price 788)
2011-12-27,7751,BUY,2089.962520751953,400,836535.0083007812,550.0,Entry 3 days before record date
2011-12-27,7267,BUY,507.41765441894523,1900,964643.543395996,550.0,Entry 3 days before record date
2011-12-27,7272,BUY,223.62850982666012,4400,984515.4432373046,550.0,Entry 3 days before record date
2011-12-27,4704,BUY,1547.774957885742,600,929214.9747314452,550.0,Entry 3 days before record date
2011-12-27,4755,BUY,802.2008267211913,1200,963190.9920654296,550.0,Entry 3 days before record date
2011-12-27,4519,BUY,347.93251510620115,2800,974761.0422973633,550.0,Entry 3 days before record date
2011-12-27,4151,BUY,742.0654028320312,1300,965235.0236816405,550.0,Entry 3 days before record date
2011-12-27,7532,BUY,308.14380203247066,3200,986610.1665039061,550.0,Entry 3 days before record date
