date,ticker,type,price,shares,amount,commission,reason
2010-03-26,8015,BUY,318.1185835418701,6200,1972828.3017640845,493.0838044898987,Entry 3 days before record date
2010-03-26,8012,BUY,794.3406052246095,2500,1986347.975939789,496.46287826538094,Entry 3 days before record date
2010-03-26,8078,BUY,1195.1287532348633,1600,1912684.0566770753,478.05150129394536,Entry 3 days before record date
2010-03-26,3092,BUY,57.79384776496887,34600,2000167.0494510902,499.9167831669808,Entry 3 days before record date
2010-03-26,3088,BUY,271.1903253936768,7300,1980184.297717684,494.92234384346017,Entry 3 days before record date
2010-03-26,2801,BUY,191.6240264053345,10400,1993388.0970841327,498.2224686538697,Entry 3 days before record date
2010-03-26,2802,BUY,426.57707864379887,4600,1962745.125401915,490.56364044036866,Entry 3 days before record date
2010-03-26,2914,BUY,904.8446139526368,2200,1991155.815233475,497.6645376739503,Entry 3 days before record date
2010-03-26,2282,BUY,1733.733912841797,1100,1907584.0809520083,476.7768260314942,Entry 3 days before record date
2010-03-26,2269,BUY,690.0496985778809,2900,2001644.4119073236,500.28603146896364,Entry 3 days before record date
2010-03-26,2264,BUY,706.339416381836,2800,1978244.8034606082,494.43759146728524,Entry 3 days before record date
2010-03-26,4063,BUY,830.0186759643556,2400,1992542.833520032,498.0112055786133,Entry 3 days before record date
2010-03-29,6971,SELL,831.9610601501465,4800,3992414.7354485234,998.3532721801758,Window filled (reached pre-ex price 833)
2010-03-29,6954,SELL,1489.5791691894533,2600,3871937.6134326058,968.2264599731448,Window filled (reached pre-ex price 1486)
2010-03-29,6857,SELL,477.1049532623291,8400,4006679.6870017136,1001.920401850891,Window filled (reached pre-ex price 475)
2010-03-29,6841,BUY,650.7819618530274,1800,1171700.383218283,292.85188283386236,Add position on ex-dividend drop (0.4%)
2010-03-29,6724,SELL,471.6948676910401,8400,3961246.329382586,990.5592221511843,Window filled (reached pre-ex price 470)
2010-03-29,6753,SELL,10195.695201171875,400,4077258.510948633,1019.5695201171875,Window filled (reached pre-ex price 9970)
2010-03-29,6503,SELL,615.3818759460449,6600,4060505.0011485857,1015.3800953109742,Window filled (reached pre-ex price 604)
2010-03-29,6479,SELL,457.3312830810547,8800,4023509.1622905033,1006.1288227783205,Window filled (reached pre-ex price 452)
2010-03-29,6902,SELL,479.44613226318364,8200,3930475.419986966,982.8645711395264,Window filled (reached pre-ex price 480)
2010-03-29,6981,BUY,450.40017431640626,2600,1171333.213335962,292.7601133056641,Add position on ex-dividend drop (0.7%)
2010-03-29,7267,SELL,683.0047155761719,5800,3960436.9935042113,990.3568375854493,Window filled (reached pre-ex price 683)
2010-03-29,7261,SELL,934.3250447387696,4200,3923184.1466058567,981.0412969757081,Window filled (reached pre-ex price 931)
2010-03-29,7202,SELL,328.5495566558838,12400,4072995.998907326,1018.5036256332397,Window filled (reached pre-ex price 320)
2010-03-29,7269,SELL,427.42537315368656,9200,3931330.354655663,983.0783582534791,Window filled (reached pre-ex price 426)
2010-03-29,9432,SELL,23.795555688858034,168400,4006169.785109192,1001.7928945009232,Window filled (reached pre-ex price 24)
2010-03-29,9984,SELL,1037.3338735961916,4000,4148298.16051117,1037.3338735961916,Window filled (reached pre-ex price 1001)
2010-03-29,9613,SELL,486.93875218200685,8200,3991899.543450483,998.224441973114,Window filled (reached pre-ex price 484)
2010-03-29,3774,SELL,217.84655214691162,18600,4050932.883465073,1012.986467483139,Window filled (reached pre-ex price 213)
2010-03-29,4689,BUY,277.1263401031494,4200,1164221.6110903358,290.9826571083069,Add position on ex-dividend drop (0.8%)
2010-03-29,2413,SELL,121.8720092201233,33000,4020770.860188003,1005.4440760660173,Window filled (reached pre-ex price 121)
2010-03-29,8306,SELL,296.0532998046875,14000,4143710.010716309,1036.1865493164064,Window filled (reached pre-ex price 285)
2010-03-29,8411,BUY,1006.2046171569825,1100,1107101.785142399,276.7062697181702,Add position on ex-dividend drop (0.0%)
2010-03-29,8309,SELL,1059.603397644043,3800,4025486.2878196016,1006.6232277618409,Window filled (reached pre-ex price 1026)
2010-03-29,8354,SELL,1259.6691811523438,3200,4029933.6443425785,1007.735344921875,Window filled (reached pre-ex price 1251)
2010-03-29,8331,SELL,374.1911964263916,10600,3965435.0754492213,991.6066705299379,Window filled (reached pre-ex price 372)
2010-03-29,8359,BUY,348.3783827972412,3400,1184782.6231359977,296.12162537765505,Add position on ex-dividend drop (0.1%)
2010-03-29,4502,BUY,2227.312771850586,400,891147.8400174195,222.73127718505864,Add position on ex-dividend drop (0.7%)
2010-03-29,4503,BUY,435.3301177368164,2700,1175685.1657188765,293.84782947235107,Add position on ex-dividend drop (0.9%)
2010-03-29,4523,BUY,2206.606465942383,400,882863.2470235474,220.6606465942383,Add position on ex-dividend drop (1.2%)
2010-03-29,4506,BUY,695.2817169799805,1600,1112728.8598547608,278.11268679199225,Add position on ex-dividend drop (0.2%)
2010-03-29,4568,BUY,427.30705380249026,2700,1154017.4775280403,288.4322613166809,Add position on ex-dividend drop (0.2%)
2010-03-29,4521,BUY,987.1056380615235,1200,1184822.8973652464,296.131691418457,Add position on ex-dividend drop (0.5%)
2010-03-29,8058,SELL,468.24734898376465,8600,4025920.469460061,1006.731800315094,Window filled (reached pre-ex price 464)
2010-03-29,8001,SELL,481.47482293701177,8200,3947106.5246964754,987.0233870208741,Window filled (reached pre-ex price 480)
2010-03-29,8031,BUY,431.20589868164063,2700,1164546.9904220398,291.0639816101074,Add position on ex-dividend drop (0.7%)
2010-03-29,8053,SELL,568.1082274169922,7000,3975763.4025209663,994.1893979797364,Window filled (reached pre-ex price 563)
2010-03-29,8002,SELL,325.9947398529053,12400,4041324.190482482,1010.5836935440065,Window filled (reached pre-ex price 322)
2010-03-29,8015,SELL,319.3728211975098,12400,3959232.9271034086,990.0557457122803,Window filled (reached pre-ex price 318)
2010-03-29,8012,BUY,792.9468551330567,1500,1189717.6377702598,297.35507067489624,Add position on ex-dividend drop (0.2%)
2010-03-29,3092,SELL,58.3635332069397,69200,4037746.8087957473,1009.6891244800569,Window filled (reached pre-ex price 58)
2010-03-29,3088,SELL,274.3058796081543,14600,4003864.6258184835,1001.2164605697634,Window filled (reached pre-ex price 271)
2010-03-29,2801,BUY,190.65933996582032,6200,1182383.429765033,295.5219769470215,Add position on ex-dividend drop (0.5%)
2010-03-29,2802,BUY,418.3384513702393,2800,1171640.5007526292,292.8369159591675,Add position on ex-dividend drop (1.9%)
2010-03-29,2914,BUY,897.797988067627,1300,1167429.1688340371,291.7843461219788,Add position on ex-dividend drop (0.8%)
2010-03-29,2282,SELL,1733.0034013061525,2200,3811654.331002817,953.1518707183839,Window filled (reached pre-ex price 1734)
2010-03-29,2269,BUY,681.9158119201661,1700,1159546.6944843486,289.8142200660706,Add position on ex-dividend drop (1.2%)
2010-03-29,2264,BUY,700.4696018981934,1600,1121031.550877869,280.18784075927744,Add position on ex-dividend drop (0.8%)
2010-03-29,4063,BUY,822.403693939209,1400,1151653.0128077713,287.8412928787232,Add position on ex-dividend drop (0.9%)
2010-03-30,6841,SELL,674.3250056762696,7800,5258420.110513834,1314.9337610687257,Window filled (reached pre-ex price 652)
2010-03-30,6981,SELL,452.4146578674317,11400,5156237.717913799,1289.3817749221803,Window filled (reached pre-ex price 453)
2010-03-30,7203,SELL,506.0078838348389,7800,3945874.7785382653,986.7153734779358,Window filled (reached pre-ex price 502)
2010-03-30,4689,SELL,279.53252493286135,18400,5142112.609149958,1285.8496146911623,Window filled (reached pre-ex price 279)
2010-03-30,8359,SELL,354.10540357971195,14800,5239449.782986492,1310.1899932449342,Window filled (reached pre-ex price 348)
2010-03-30,4503,SELL,437.9244324493408,11700,5122434.930692373,1280.928964914322,Window filled (reached pre-ex price 439)
2010-03-30,8031,SELL,440.0428930511475,11900,5235201.2997018285,1309.1276068271638,Window filled (reached pre-ex price 433)
2010-03-30,8012,SELL,808.6340426940918,6500,5254807.247192219,1314.030319377899,Window filled (reached pre-ex price 793)
2010-03-30,8078,SELL,1206.7863442993164,3200,3860750.872682373,965.4290754394532,Window filled (reached pre-ex price 1193)
2010-03-30,2264,SELL,708.1251813964844,7200,5097226.680728175,1274.625326513672,Window filled (reached pre-ex price 705)
2010-03-31,4506,SELL,695.6341804199219,7200,5007313.957498683,1252.1415247558596,Window filled (reached pre-ex price 696)
2010-03-31,2801,SELL,191.3123623199463,27000,5164142.4241928905,1291.3584456596375,Window filled (reached pre-ex price 191)
2010-03-31,2914,SELL,905.5170033569336,5700,5160156.557404738,1290.3617297836304,Window filled (reached pre-ex price 903)
2010-04-01,2269,SELL,691.1886492614747,7500,5182618.890743694,1295.9787173652649,Window filled (reached pre-ex price 689)
2010-04-01,4063,SELL,839.6795065917969,6200,5204711.437633923,1301.5032352172852,Window filled (reached pre-ex price 829)
2010-04-07,4521,SELL,989.2347439575196,5200,5142734.663411958,1286.0051671447757,Window filled (reached pre-ex price 991)
2010-04-12,8411,SELL,1019.28457220459,4900,4993245.78020154,1248.6236009506226,Window filled (reached pre-ex price 1005)
2010-04-12,4502,SELL,2244.806930419922,2000,4488491.457374634,1122.403465209961,Window filled (reached pre-ex price 2240)
2010-04-23,4523,SELL,2086.091260009766,2000,4171139.474389527,1043.045630004883,Max holding period reached (20 days)
2010-04-23,4568,SELL,391.4648685760498,11900,4657267.328070979,1164.6079840137481,Max holding period reached (20 days)
2010-04-23,2802,SELL,397.9194970397949,12000,4773840.20598642,1193.7584911193849,Max holding period reached (20 days)
2010-05-11,3391,BUY,1280.8968611450196,1500,1921825.6280404588,480.33632292938233,Entry 3 days before record date
2010-05-12,3391,BUY,1270.8685355224611,900,1144067.6273907074,285.94542049255375,Add position on ex-dividend drop (0.8%)
2010-05-13,3391,SELL,1280.5207913208008,3900,4992782.578379585,1248.5077715377809,Window filled (reached pre-ex price 1279)
2010-05-26,1377,BUY,955.3181600952149,2000,1911113.9792704775,477.6590800476075,Entry 3 days before record date
2010-05-27,1377,BUY,951.1466289672852,1200,1141661.2987494324,285.34398869018554,Add position on ex-dividend drop (0.4%)
2010-05-28,1377,SELL,956.6156552734376,5200,4973157.807070021,1243.600351855469,Window filled (reached pre-ex price 954)
2010-06-25,7751,BUY,2021.4936412963868,900,1819799.1132360399,454.83606929168707,Entry 3 days before record date
2010-06-25,7267,BUY,561.6836097106934,3500,1966384.107145924,491.47315849685674,Entry 3 days before record date
2010-06-25,4519,BUY,422.0627794952393,4700,1984190.9873935315,495.92376590690617,Entry 3 days before record date
2010-06-25,4151,BUY,645.6402887268067,3100,2001985.266276864,500.3712237632752,Entry 3 days before record date
2010-06-25,7532,BUY,275.4155868988037,7200,1983487.9737278046,495.7480564178467,Entry 3 days before record date
2010-06-25,2503,BUY,780.4968115539551,2500,1951729.839392109,487.810507221222,Entry 3 days before record date
2010-06-25,8804,BUY,444.5593644561768,4500,2001017.269337809,500.1292850131989,Entry 3 days before record date
2010-06-25,5201,BUY,2677.381639404297,700,1874635.6893699036,468.54178689575195,Entry 3 days before record date
2010-06-25,5301,BUY,327.38829614257816,6100,1997567.873621344,499.2671516174317,Entry 3 days before record date
2010-06-25,5015,BUY,148.66292223358155,13400,1992581.1787194752,498.02078948249823,Entry 3 days before record date
2010-06-25,5108,BUY,971.0692293395997,2000,1942623.9932938693,485.53461466979985,Entry 3 days before record date
2010-06-25,5110,BUY,519.7035586547852,3800,1975367.2412689056,493.71838072204594,Entry 3 days before record date
2010-06-25,7747,BUY,90.67690355682373,22000,1995390.6012196846,498.7229695625305,Entry 3 days before record date
2010-06-28,7751,SELL,2024.1374553222656,1800,3642536.557725183,910.8618548950195,Window filled (reached pre-ex price 2021)
2010-06-28,7267,SELL,563.7834864807129,7000,3945497.784263649,986.6211013412476,Window filled (reached pre-ex price 562)
2010-06-28,4519,SELL,421.8478450317383,9400,3964378.4008625154,991.3424358245851,Window filled (reached pre-ex price 422)
2010-06-28,4151,SELL,653.6211837463379,6200,4051438.226392488,1013.1128348068238,Window filled (reached pre-ex price 646)
2010-06-28,7532,BUY,272.36172708129885,4300,1171448.2153061973,292.7888566123963,Add position on ex-dividend drop (1.1%)
2010-06-28,2503,SELL,792.0849899902344,5000,3959434.843713684,990.106237487793,Window filled (reached pre-ex price 780)
2010-06-28,8804,BUY,435.51759335327154,2700,1176191.4764293465,293.97437551345826,Add position on ex-dividend drop (2.0%)
2010-06-28,5301,BUY,325.22007064819337,3600,1171084.9523970794,292.69806358337405,Add position on ex-dividend drop (0.7%)
2010-06-28,5015,BUY,143.69961684417726,8300,1193004.9965116228,298.17670495166783,Add position on ex-dividend drop (3.3%)
2010-06-28,5108,BUY,970.4108946838379,1200,1164784.1968890107,291.1232684051514,Add position on ex-dividend drop (0.1%)
2010-06-28,5110,BUY,517.822750946045,2200,1139494.8545943191,284.8025130203247,Add position on ex-dividend drop (0.4%)
2010-06-28,7747,SELL,92.90076848602295,44000,4086611.904931664,1021.9084533462526,Window filled (reached pre-ex price 91)
2010-07-01,8804,SELL,401.1586495666504,11700,4692382.8108798275,1173.3890499824527,Stop loss triggered (-9.2%)
2010-07-01,5301,SELL,295.4241180419922,15800,4666534.139797211,1166.9252662658691,Stop loss triggered (-9.5%)
2010-07-02,5110,SELL,518.7717597961426,9800,5082692.2551906975,1270.9908115005496,Window filled (reached pre-ex price 519)
2010-07-08,5108,SELL,982.6006061096192,5200,5108245.770982077,1277.380787942505,Window filled (reached pre-ex price 970)
2010-07-22,5201,SELL,2410.9389498291016,1400,3374470.7011283017,843.8286324401855,Stop loss triggered (-9.8%)
2010-07-26,7532,SELL,262.97551908874516,18700,4916412.796407795,1229.4105517398837,Max holding period reached (20 days)
2010-07-26,5015,SELL,142.3266251373291,35100,4994415.626184671,1248.916135580063,Max holding period reached (20 days)
2010-07-27,1928,BUY,469.0206229705811,4200,1970379.0881305598,492.47165411911016,Entry 3 days before record date
2010-07-28,1928,SELL,477.28217726135256,8400,4008167.9964231127,1002.2925722488404,Window filled (reached pre-ex price 469)
2010-08-17,8905,BUY,1339.3020867919922,1400,1875491.6772391663,468.75573037719727,Entry 3 days before record date
2010-08-17,8570,BUY,606.6937728576661,3300,2002589.9727929055,500.5223626075745,Entry 3 days before record date
2010-08-18,8905,SELL,1382.954068786621,2800,3871303.3247543885,968.0678481506349,Window filled (reached pre-ex price 1339)
2010-08-18,8570,BUY,599.9058352050781,2000,1200111.6233277589,299.95291760253906,Add position on ex-dividend drop (1.1%)
2010-08-19,8570,SELL,611.64365625,8600,5258820.409889063,1315.0338609375,Window filled (reached pre-ex price 606)
2010-08-26,3382,BUY,489.25121026611333,4000,1957494.0922747194,489.25121026611333,Entry 3 days before record date
2010-08-26,9983,BUY,3456.2417833251957,500,1728552.9218855135,432.03022291564946,Entry 3 days before record date
2010-08-26,3141,BUY,189.7257975845337,10500,1992618.9048562632,498.03021865940093,Entry 3 days before record date
2010-08-27,3382,SELL,492.2720183410645,8000,3937191.602691834,984.544036682129,Window filled (reached pre-ex price 489)
2010-08-27,9983,BUY,3440.274264404297,300,1032340.2998911194,258.02056983032224,Add position on ex-dividend drop (0.5%)
2010-08-27,3141,BUY,188.3210905303955,6300,1186719.476059077,296.60571758537293,Add position on ex-dividend drop (0.7%)
2010-08-30,9983,SELL,3493.64765209961,1300,4540606.51224256,1135.4354869323731,Window filled (reached pre-ex price 3451)
2010-09-13,6861,BUY,4051.490741333008,400,1621001.4456073365,405.1490741333008,Entry 3 days before record date
2010-09-14,6861,BUY,4012.3879855957034,200,802678.2165184205,200.61939927978517,Add position on ex-dividend drop (1.0%)
2010-09-16,6861,SELL,4050.264841186524,1000,4049252.2749762274,1012.566210296631,Window filled (reached pre-ex price 4045)
2010-09-17,3141,SELL,192.19980783843994,27300,5245742.990300913,1311.7636884973526,Window filled (reached pre-ex price 189)
2010-09-27,6971,BUY,755.0760470886231,2600,1963688.5218610277,490.799430607605,Entry 3 days before record date
2010-09-27,6954,BUY,1617.6797211914063,1200,1941700.969346045,485.3039163574219,Entry 3 days before record date
2010-09-27,6857,BUY,355.7367854614258,5600,1992624.0300836305,498.0314996459962,Entry 3 days before record date
2010-09-27,6762,BUY,296.1357685699463,6700,1984605.6768309951,496.0274123546601,Entry 3 days before record date
2010-09-27,6724,BUY,396.6364524993897,5000,1983678.0580625727,495.79556562423716,Entry 3 days before record date
2010-09-27,6753,BUY,7625.515868652345,200,1525484.4495239016,381.2757934326172,Entry 3 days before record date
2010-09-27,6503,BUY,527.5974007263184,3700,1952598.4102830498,488.0275956718445,Entry 3 days before record date
2010-09-27,6479,BUY,351.99259115600586,5600,1971651.300101251,492.7896276184082,Entry 3 days before record date
2010-09-27,6902,BUY,443.27316680908206,4500,1995227.9329535293,498.6823126602173,Entry 3 days before record date
2010-09-27,6981,BUY,369.42922940063477,5400,1995416.5682231185,498.7294596908569,Entry 3 days before record date
2010-09-27,7203,BUY,416.65768081665044,4800,2000456.8571369022,499.98921697998054,Entry 3 days before record date
2010-09-27,7267,BUY,635.4507719726563,3100,1970389.8674635133,492.47434827880863,Entry 3 days before record date
2010-09-27,7201,BUY,481.7525523681641,4100,1975679.26107565,493.7963661773682,Entry 3 days before record date
2010-09-27,7270,BUY,343.74986839294434,5800,1994247.6739882468,498.4373091697693,Entry 3 days before record date
2010-09-27,7202,BUY,403.05891355896,4900,1975482.4236080137,493.747169109726,Entry 3 days before record date
2010-09-27,7269,BUY,380.1293986816406,5200,1977167.0413628174,494.1682182861328,Entry 3 days before record date
2010-09-27,7259,BUY,690.0500042114259,2900,2001645.2984661881,500.28625305328376,Entry 3 days before record date
2010-09-27,9432,BUY,23.774310828208925,84200,2002297.4209781254,500.4492429337979,Entry 3 days before record date
2010-09-27,9433,BUY,253.77022192382813,7800,1979902.5829386108,494.85193275146486,Entry 3 days before record date
2010-09-27,9613,BUY,448.1329235534668,4400,1972277.8098511626,492.9462159088135,Entry 3 days before record date
2010-09-27,3774,BUY,232.14415770721436,8600,1996938.8662211138,499.10993907051085,Entry 3 days before record date
2010-09-27,8306,BUY,245.1434400482178,8100,1986158.2798566618,496.41546609764106,Entry 3 days before record date
2010-09-27,8316,BUY,656.2386820373536,3000,1969208.2251235887,492.1790115280152,Entry 3 days before record date
2010-09-27,8309,BUY,883.0736641540528,2200,1943247.751654201,485.6905152847291,Entry 3 days before record date
2010-09-27,8354,BUY,1119.1509435424805,1700,1903032.2431732223,475.6391510055542,Entry 3 days before record date
2010-09-27,8331,BUY,356.5148673400879,5600,1996982.3779187684,499.1208142761231,Entry 3 days before record date
2010-09-27,8359,BUY,305.59512678527835,6500,1986864.9161853355,496.5920810260773,Entry 3 days before record date
2010-09-27,4502,BUY,2170.754917602539,900,1954167.8456987457,488.4198564605713,Entry 3 days before record date
2010-09-27,4503,BUY,404.7006547088623,4900,1983528.9663754436,495.75830201835635,Entry 3 days before record date
2010-09-27,4523,BUY,2027.0745098266602,900,1824823.1506087054,456.0917647109986,Entry 3 days before record date
2010-09-27,4507,BUY,424.30001704406743,4700,1994708.6326271435,498.55252002677923,Entry 3 days before record date
2010-09-27,4506,BUY,590.2567396850586,3300,1948334.2027709337,486.96181024017335,Entry 3 days before record date
2010-09-27,4568,BUY,419.6035603027344,4700,1972629.7676062076,493.03418335571297,Entry 3 days before record date
2010-09-27,4521,BUY,1135.044010131836,1700,1930057.2109284275,482.3937043060304,Entry 3 days before record date
2010-09-27,8058,BUY,391.7747702636719,5100,1998550.8411768128,499.5128320861817,Entry 3 days before record date
2010-09-27,8001,BUY,442.3799222106934,4500,1991207.3273606075,497.6774124870301,Entry 3 days before record date
2010-09-27,8031,BUY,351.9069220733643,5600,1971171.433301743,492.66969090271004,Entry 3 days before record date
2010-09-27,8053,BUY,593.6025712280274,3300,1959378.2071737535,489.72212126312263,Entry 3 days before record date
2010-09-27,8002,BUY,269.71075340271,7400,1996358.540073849,498.9648937950135,Entry 3 days before record date
2010-09-27,8015,BUY,276.0569894561768,7200,1988107.226665494,496.90258102111824,Entry 3 days before record date
2010-09-27,8012,BUY,658.4665060729981,3000,1975893.3680985488,493.84987955474855,Entry 3 days before record date
2010-09-27,2768,BUY,443.4786748046875,4500,1996152.950130249,498.91350915527346,Entry 3 days before record date
2010-09-27,7467,BUY,342.03410279846196,5800,1984293.745680137,495.94944905776987,Entry 3 days before record date
2010-09-27,8078,BUY,1033.1295265502931,1900,1963436.8369706683,490.73652511138926,Entry 3 days before record date
2010-09-27,3088,BUY,194.49534658813477,10200,1984348.4983327745,495.9631337997437,Entry 3 days before record date
2010-09-27,2914,BUY,740.4224467773438,2700,1999640.391450403,499.7851515747071,Entry 3 days before record date
2010-09-27,2269,BUY,762.3082536621095,2600,1982496.9598863649,495.50036488037114,Entry 3 days before record date
2010-09-27,4063,BUY,662.4918832397461,3000,1987972.518631668,496.8689124298096,Entry 3 days before record date
2010-09-27,3407,BUY,300.1730960083008,6600,1981637.7192631988,495.2856084136963,Entry 3 days before record date
2010-09-27,4005,BUY,246.9162979888916,8100,2000522.0192134494,500.0055034275055,Entry 3 days before record date
2010-09-28,6971,BUY,745.777085357666,1500,1118945.2944435081,279.6664070091248,Add position on ex-dividend drop (1.2%)
2010-09-28,6954,SELL,1650.0378266601563,2400,3959100.7612883793,990.0226959960938,Window filled (reached pre-ex price 1618)
2010-09-28,6857,BUY,349.7941079406738,3400,1189597.2919900406,297.32499174957275,Add position on ex-dividend drop (1.7%)
2010-09-28,6762,BUY,286.14344657897954,4100,1173481.4280065596,293.29703274345405,Add position on ex-dividend drop (3.4%)
2010-09-28,6724,SELL,400.98590492248536,10000,4008856.584462547,1002.4647623062134,Window filled (reached pre-ex price 397)
2010-09-28,6753,SELL,7682.982627441406,400,3072424.752713818,768.2982627441406,Window filled (reached pre-ex price 7626)
2010-09-28,6503,BUY,524.6621572875977,2200,1154545.310219223,288.5641865081787,Add position on ex-dividend drop (0.6%)
2010-09-28,6479,BUY,348.7853949890137,3300,1151279.551414611,287.7479508659363,Add position on ex-dividend drop (0.9%)
2010-09-28,6902,SELL,442.8293260192871,9000,3984467.5681900405,996.365983543396,Window filled (reached pre-ex price 443)
2010-09-28,6981,SELL,369.1733134155274,10800,3986075.016941474,996.7679462219239,Window filled (reached pre-ex price 369)
