date,cash,positions_value,total_value,daily_return,total_return,position_count
2013-03-28,258813428.6954309,16370325.0,275183753.6954309,-0.0013513719567307264,1.7518375369543087,6
2013-03-29,258813428.6954309,16413675.0,275227103.6954309,0.00015753110210124945,1.7522710369543089,6
2013-04-01,258813428.6954309,16117875.0,274931303.6954309,-0.0010747488020923087,1.7493130369543088,6
2013-04-02,261298097.1954309,13203600.0,274501697.1954309,-0.001562595798388671,1.7450169719543087,5
2013-04-03,263901777.1954309,10683000.0,274584777.1954309,0.0003026575094027611,1.7458477719543088,4
2013-04-04,266790485.99543092,8037000.0,274827485.99543095,0.0008839120743657534,1.7482748599543094,3
2013-04-05,266790485.99543092,7990800.0,274781285.99543095,-0.0001681054565290754,1.7478128599543095,3
2013-04-08,266790485.99543092,8084400.0,274874885.99543095,0.00034063455107913125,1.7487488599543095,3
2013-04-09,272197246.3954309,2795100.0,274992346.3954309,0.00042732314221652324,1.7499234639543093,1
2013-04-10,272197246.3954309,2879100.0,275076346.3954309,0.00030546304688498663,1.7507634639543093,1
2013-04-11,272197246.3954309,2923200.0,275120446.3954309,0.00016031912804529132,1.7512044639543092,1
2013-04-12,272197246.3954309,2887500.0,275084746.3954309,-0.0001297613480485865,1.7508474639543092,1
2013-04-15,272197246.3954309,2818200.0,275015446.3954309,-0.0002519223654094659,1.7501544639543092,1
2013-04-16,272197246.3954309,2809800.0,275007046.3954309,-3.054373894301945e-05,1.7500704639543092,1
2013-04-17,272197246.3954309,2866500.0,275063746.3954309,0.00020617653526765065,1.7506374639543092,1
2013-04-18,272197246.3954309,2803500.0,275000746.3954309,-0.00022903781696273184,1.7500074639543093,1
2013-04-19,272197246.3954309,2868600.0,275065846.3954309,0.0002367266302120903,1.7506584639543092,1
2013-04-22,272197246.3954309,2912700.0,275109946.3954309,0.0001603252478557532,1.7510994639543092,1
2013-04-23,275188948.7954309,0.0,275188948.7954309,0.00028716664386398296,1.751889487954309,0
2013-04-24,275188948.7954309,0.0,275188948.7954309,0.0,1.751889487954309,0
2013-04-25,275188948.7954309,0.0,275188948.7954309,0.0,1.751889487954309,0
2013-04-26,275188948.7954309,0.0,275188948.7954309,0.0,1.751889487954309,0
2013-04-30,275188948.7954309,0.0,275188948.7954309,0.0,1.751889487954309,0
2013-05-01,275188948.7954309,0.0,275188948.7954309,0.0,1.751889487954309,0
2013-05-02,275188948.7954309,0.0,275188948.7954309,0.0,1.751889487954309,0
2013-05-07,275188948.7954309,0.0,275188948.7954309,0.0,1.751889487954309,0
2013-05-08,275188948.7954309,0.0,275188948.7954309,0.0,1.751889487954309,0
2013-05-09,275188948.7954309,0.0,275188948.7954309,0.0,1.751889487954309,0
2013-05-10,274294614.7954309,1784000.0,276078614.7954309,0.0032329277897760245,1.760786147954309,1
2013-05-13,273439358.7954309,2559000.0,275998358.7954309,-0.0002906998068628684,1.759983587954309,1
2013-05-14,273439358.7954309,2637000.0,276076358.7954309,0.00028261037616464,1.760763587954309,1
2013-05-15,276159804.7954309,0.0,276159804.7954309,0.0003022569566046488,1.761598047954309,0
2013-05-16,276159804.7954309,0.0,276159804.7954309,0.0,1.761598047954309,0
2013-05-17,276159804.7954309,0.0,276159804.7954309,0.0,1.761598047954309,0
2013-05-20,276159804.7954309,0.0,276159804.7954309,0.0,1.761598047954309,0
2013-05-21,276159804.7954309,0.0,276159804.7954309,0.0,1.761598047954309,0
2013-05-22,276159804.7954309,0.0,276159804.7954309,0.0,1.761598047954309,0
2013-05-23,276159804.7954309,0.0,276159804.7954309,0.0,1.761598047954309,0
2013-05-24,276159804.7954309,0.0,276159804.7954309,0.0,1.761598047954309,0
2013-05-27,276159804.7954309,0.0,276159804.7954309,0.0,1.761598047954309,0
2013-05-28,275227117.2954309,1855000.0,277082117.2954309,0.003339778215309847,1.770821172954309,1
2013-05-29,277105240.7590809,0.0,277105240.7590809,8.345346814761575e-05,1.771052407590809,0
2013-05-30,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-05-31,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-03,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
2013-06-04,277105240.7590809,0.0,277105240.7590809,0.0,1.771052407590809,0
