date,cash,positions_value,total_value,daily_return,total_return,position_count
2023-05-01,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-02,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-08,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-09,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-10,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-11,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-12,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-15,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-16,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-17,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-18,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-19,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-22,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-23,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-24,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-25,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-26,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-29,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-30,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-05-31,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-01,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-02,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-05,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-06,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-07,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-08,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-09,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-12,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-13,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-14,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-15,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-16,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-19,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-20,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-21,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-22,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-23,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-26,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-27,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-28,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-29,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-06-30,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-03,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-04,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-05,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-06,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-07,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-10,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-11,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-12,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-13,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-14,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-18,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-19,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-20,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-21,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-24,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-25,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-26,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-27,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-28,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-07-31,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-01,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-02,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-03,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-04,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-07,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-08,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-09,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-10,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-14,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-15,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-16,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-17,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-18,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-21,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-22,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-23,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-24,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-25,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-28,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-29,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-30,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-08-31,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-01,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-04,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-05,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-06,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-07,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-08,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-11,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-12,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-13,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-14,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-15,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-19,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-20,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-21,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-22,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-25,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-26,12884877.459175147,0.0,12884877.459175147,0.0,0.2884877459175147,0
2023-09-27,10063117.075737037,5612159.967041016,15675277.042778052,0.21656392095649302,0.5675277042778052,3
2023-09-28,7281067.3421005625,8288730.099487305,15569797.441587867,-0.006729042230151968,0.5569797441587867,3
2023-09-29,7281067.3421005625,8225930.099487305,15506997.441587867,-0.004033450032706104,0.5506997441587868,3
2023-10-02,7281067.3421005625,8200000.0,15481067.342100563,-0.0016721547536832203,0.5481067342100563,3
2023-10-03,7281067.3421005625,8139400.0,15420467.342100563,-0.003914458781223636,0.5420467342100562,3
2023-10-04,7281067.3421005625,7928340.049743652,15209407.391844215,-0.013687000891348942,0.5209407391844215,3
2023-10-05,7281067.3421005625,8124000.0,15405067.342100563,0.012864403274598783,0.5405067342100562,3
2023-10-06,7281067.3421005625,8078730.099487305,15359797.441587867,-0.0029386369762225604,0.5359797441587867,3
2023-10-10,10299116.942100562,5239000.0,15538116.942100562,0.011609495580318057,0.5538116942100562,2
2023-10-11,10299116.942100562,5259590.049743652,15558706.991844214,0.0013251315986600382,0.5558706991844214,2
2023-10-12,10299116.942100562,5333169.900512695,15632286.842613257,0.004729175169094264,0.5632286842613258,2
2023-10-13,10299116.942100562,5285919.900512695,15585036.842613257,-0.0030225903910103273,0.5585036842613258,2
2023-10-16,10299116.942100562,5200859.950256348,15499976.89235691,-0.0054577959048369516,0.549997689235691,2
2023-10-17,10299116.942100562,5239319.900512695,15538436.842613257,0.00248129081246001,0.5538436842613258,2
2023-10-18,10299116.942100562,5210590.049743652,15509706.991844214,-0.001848953730677273,0.5509706991844214,2
2023-10-19,10299116.942100562,5205290.049743652,15504406.991844214,-0.0003417214782192215,0.5504406991844214,2
2023-10-20,10299116.942100562,5184980.099487305,15484097.041587867,-0.001309946924576432,0.5484097041587866,2
2023-10-23,10299116.942100562,5173790.049743652,15472906.991844214,-0.0007226801610450785,0.5472906991844214,2
2023-10-24,10299116.942100562,5165800.0,15464916.942100562,-0.0005163896963811588,0.5464916942100562,2
2023-10-25,10299116.942100562,5225240.049743652,15524356.991844214,0.0038435414794784372,0.5524356991844215,2
2023-10-26,15449690.742100563,0.0,15449690.742100563,-0.004809619476212627,0.5449690742100562,0
2023-10-27,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-10-30,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-10-31,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-01,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-02,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-06,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-07,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-08,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-09,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-10,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-13,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-14,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-15,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-16,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-17,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-20,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-21,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-22,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-24,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-27,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-28,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-29,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-11-30,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-01,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-04,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-05,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-06,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-07,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-08,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-11,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-12,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-13,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-14,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-15,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-18,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-19,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-20,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-21,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-22,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-25,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-26,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-27,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-28,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
2023-12-29,15449690.742100563,0.0,15449690.742100563,0.0,0.5449690742100562,0
